Time Stamp,Right Hand X Pos,Right Hand Y Pos,Right Hand Z Pos, Left Hand X Pos,Left Hand Y Pos,Left Hand Z Pos
1604515625,0.130925,-0.4382047,1.282862,-0.285498,-0.4159226,1.249306
1604515625,0.1309428,-0.429935,1.284574,-0.3107435,-0.4114639,1.257552
1604515625,0.1504749,-0.4206907,1.298613,-0.3085194,-0.4024374,1.260361
1604515625,0.1490485,-0.4058751,1.305947,-0.3100154,-0.3736017,1.274071
1604515625,0.1500937,-0.3993049,1.307339,-0.3113621,-0.3663362,1.276003
1604515625,0.147368,-0.378915,1.303227,-0.3138087,-0.3568302,1.277857
1604515625,0.1462598,-0.3790044,1.298706,-0.3166625,-0.3459944,1.280924
1604515625,0.1436738,-0.3779359,1.293207,-0.3202513,-0.3332813,1.282281
1604515625,0.1393473,-0.3745889,1.289368,-0.3204029,-0.3245155,1.279745
1604515625,0.1397828,-0.3639596,1.294915,-0.3220062,-0.3126521,1.283696
1604515625,0.1487223,-0.3196878,1.319347,-0.3200411,-0.3119845,1.280128
1604515625,0.1485433,-0.3191537,1.319424,-0.3163127,-0.3095176,1.277345
1604515625,0.1549496,-0.2738479,1.335063,-0.3127006,-0.3069236,1.275702
1604515625,0.155834,-0.272275,1.336802,-0.3097589,-0.3048436,1.275426
1604515625,0.1564665,-0.2716372,1.337609,-0.3076943,-0.3026953,1.27627
1604515626,0.158861,-0.2728416,1.338662,-0.3055906,-0.2995249,1.278403
1604515626,0.1631662,-0.2785885,1.33977,-0.3052201,-0.2995408,1.279104
1604515626,0.1728944,-0.2954826,1.338034,-0.3050308,-0.3001048,1.280102
1604515626,0.1750582,-0.3052624,1.33337,-0.3146539,-0.2926957,1.290443
1604515626,0.1768372,-0.3087503,1.332031,-0.3156022,-0.2929637,1.289929
1604515626,0.1772124,-0.3099268,1.331314,-0.315502,-0.2949829,1.287143
1604515626,0.1782354,-0.3103154,1.33139,-0.3161798,-0.2948001,1.286674
1604515626,0.1792454,-0.3110729,1.331638,-0.3165606,-0.2946181,1.286773
1604515626,0.180339,-0.3118595,1.3319,-0.3168951,-0.2947758,1.28691
1604515626,0.1815296,-0.3128626,1.332029,-0.3170589,-0.2950608,1.28691
1604515626,0.1826676,-0.3132843,1.33282,-0.3170975,-0.2953446,1.286841
1604515626,0.182915,-0.313291,1.333156,-0.3170139,-0.2956655,1.286759
1604515626,0.183039,-0.3134501,1.333227,-0.3170568,-0.2959268,1.28679
1604515626,0.183009,-0.3136647,1.333232,-0.3170034,-0.2962288,1.286835
1604515626,0.1833238,-0.3141395,1.333184,-0.3170004,-0.2964794,1.28696
1604515626,0.1829855,-0.3144886,1.332708,-0.31688,-0.2967196,1.286896
1604515626,0.1831406,-0.3146612,1.332287,-0.3165617,-0.2972624,1.286565
1604515626,0.1835808,-0.3143275,1.330676,-0.3166429,-0.2973789,1.286304
1604515626,0.1845766,-0.3123508,1.326958,-0.3159028,-0.2963396,1.284531
1604515626,0.1878131,-0.3074016,1.316769,-0.3116746,-0.2970111,1.271739
1604515626,0.1865777,-0.3112023,1.300219,-0.3041852,-0.2993824,1.258478
1604515626,0.1577873,-0.2719942,1.259292,-0.3003136,-0.2923279,1.24848
1604515626,0.1119186,-0.2649281,1.217191,-0.2934733,-0.2868462,1.228675
1604515626,0.1107259,-0.260975,1.203056,-0.2848374,-0.280678,1.207268
1604515626,0.08805931,-0.2874353,1.135045,-0.2914831,-0.245029,1.170295
1604515626,0.08390484,-0.2686201,1.096301,-0.2749657,-0.2267576,1.136601
1604515626,0.083186,-0.2193529,1.079138,-0.2653254,-0.210166,1.101149
1604515626,0.09689109,-0.1995571,1.085578,-0.2729081,-0.1905325,1.082499
1604515626,0.06367622,-0.1734408,0.9944239,-0.2694274,-0.1728297,1.053509
1604515627,0.1031594,-0.1643805,1.036901,-0.2605819,-0.1482642,1.032825
1604515627,0.08313565,-0.1258129,1.027631,-0.2602742,-0.1389788,1.02462
1604515627,0.1366946,-0.1289257,1.0281,-0.254802,-0.1154835,1.017717
1604515627,0.1231352,-0.1044028,1.029777,-0.2519455,-0.1093484,1.017256
1604515627,0.08607792,-0.1128386,0.9964101,-0.1723537,-0.06351754,0.9450762
1604515627,0.04750428,-0.08409474,0.9502647,-0.1608002,-0.07094405,0.9361688
1604515627,0.03811455,-0.08756875,0.9864448,-0.1256912,-0.1492335,1.030556
1604515627,0.03796636,-0.08292234,0.9868516,-0.09562047,-0.1176977,1.061453
1604515627,0.03804819,-0.07972819,0.9867853,-0.08046108,-0.0552322,0.9000385
1604515627,0.02597346,-0.08285243,0.9822178,-0.09329037,-0.08454256,0.9789529
1604515627,0.02993078,-0.05027831,0.8983808,-0.08074927,-0.04690819,0.8973425
1604515627,0.03417978,-0.04729075,0.8994877,-0.08042955,-0.04605898,0.895797
1604515627,0.04490379,-0.05752435,0.952431,-0.08101945,-0.04421029,0.8961366
1604515627,0.04466223,-0.05747716,0.9523614,-0.08131704,-0.04319231,0.8962204
1604515627,0.04464092,-0.05747405,0.951991,-0.08154237,-0.04266365,0.8962048
1604515627,0.04806774,-0.1294961,0.9819874,-0.081834,-0.0423976,0.8959946
1604515627,0.03354751,-0.1262063,0.9747701,-0.09269195,-0.07409798,0.9566783
1604515627,0.04724301,-0.08174977,0.9914548,-0.09617932,-0.0898965,0.9768454
1604515627,0.03634284,-0.05496166,0.9408402,-0.09142031,-0.08884263,0.9787705
1604515627,0.04103251,-0.143558,1.077251,-0.1200356,-0.05669336,1.001394
1604515627,0.15328,-0.1577392,1.114476,-0.1799158,-0.07320458,0.9606577
1604515627,0.1399692,-0.18948,1.077771,-0.2287498,-0.1272734,1.016273
1604515627,0.1538641,-0.1896027,1.119781,-0.2445852,-0.1509269,1.069807
1604515627,0.126465,-0.2073291,1.110389,-0.2561244,-0.1646537,1.093646
1604515627,0.1239241,-0.2316998,1.115809,-0.2686727,-0.2090743,1.097395
1604515627,0.1295912,-0.2913458,1.151636,-0.2990409,-0.2562802,1.163718
1604515627,0.1348315,-0.3159329,1.180127,-0.3006347,-0.2833405,1.192172
1604515627,0.1383564,-0.3390527,1.21072,-0.3034842,-0.2977832,1.217373
1604515627,0.1383272,-0.3588209,1.237594,-0.2962314,-0.3185951,1.24054
1604515627,0.1507497,-0.3230425,1.300547,-0.2973451,-0.3215718,1.259012
1604515628,0.1498349,-0.3234244,1.304968,-0.3032077,-0.3166183,1.296079
1604515628,0.1498266,-0.3218408,1.313553,-0.3032782,-0.3161241,1.299606
1604515628,0.1504662,-0.3183143,1.321386,-0.3030696,-0.3153136,1.302859
1604515628,0.1324093,-0.3014694,1.32304,-0.3037909,-0.3130033,1.306195
1604515628,0.1285945,-0.3382248,1.297656,-0.3042292,-0.3116019,1.307091
1604515628,0.1275416,-0.3429145,1.293466,-0.3046604,-0.3111496,1.306901
1604515628,0.1284269,-0.3062209,1.315677,-0.3053032,-0.3107347,1.305156
1604515628,0.1283925,-0.3061412,1.31571,-0.3064886,-0.3099212,1.302504
1604515628,0.1284568,-0.3052226,1.316592,-0.3076515,-0.3087864,1.300991
1604515628,0.1234891,-0.3470841,1.289324,-0.30813,-0.3083649,1.300137
1604515628,0.1237938,-0.3465666,1.28971,-0.3088692,-0.3081025,1.299714
1604515628,0.1237278,-0.3465415,1.28978,-0.3095925,-0.3080206,1.299343
1604515628,0.1311262,-0.3024506,1.32374,-0.3104894,-0.3079131,1.298816
1604515628,0.131118,-0.3024491,1.323731,-0.3183818,-0.305757,1.298771
1604515628,0.1253044,-0.3498769,1.290363,-0.3180765,-0.3048271,1.297703
1604515628,0.1281327,-0.3022718,1.319104,-0.3181883,-0.3047236,1.297373
1604515628,0.1280478,-0.302203,1.319103,-0.3182589,-0.3047705,1.29731
1604515628,0.1278617,-0.3020381,1.319156,-0.3183791,-0.3046997,1.297494
1604515628,0.1412492,-0.3032114,1.329936,-0.3190988,-0.3039843,1.298323
1604515628,0.111759,-0.3432527,1.298901,-0.3195296,-0.3044375,1.298327
1604515628,0.1656363,-0.324483,1.360143,-0.3209477,-0.3081596,1.298014
1604515628,0.1674246,-0.323473,1.363418,-0.3227672,-0.308439,1.297948
1604515628,0.1660723,-0.3278343,1.368155,-0.3279416,-0.3081869,1.300487
1604515628,0.1375432,-0.3203166,1.361554,-0.33358,-0.309106,1.303904
1604515628,0.1307936,-0.342521,1.365431,-0.3409797,-0.3259945,1.314939
1604515628,0.1234368,-0.3555395,1.353634,-0.3407463,-0.3435637,1.313003
1604515628,0.1226943,-0.3629439,1.352346,-0.3390534,-0.3666859,1.309013
1604515628,0.1233979,-0.3763271,1.342792,-0.3184671,-0.3825219,1.318823
1604515628,0.1269616,-0.3889568,1.340485,-0.315672,-0.4013784,1.313371
1604515628,0.1321745,-0.4011422,1.340409,-0.3163888,-0.4140971,1.309725
1604515629,0.1365718,-0.4204379,1.337645,-0.3041641,-0.4325275,1.290661
1604515629,0.1261765,-0.4330735,1.324196,-0.3048364,-0.4327988,1.290093
1604515629,0.1266666,-0.443117,1.321107,-0.3047873,-0.4386764,1.286039
1604515629,0.1196345,-0.4525569,1.308406,-0.3047121,-0.4411935,1.278772
1604515629,0.1170133,-0.4529196,1.302292,-0.3044165,-0.440064,1.272508
1604515629,0.1150046,-0.4523647,1.296421,-0.3056024,-0.4385738,1.266696
1604515629,0.1139057,-0.4510733,1.290925,-0.3067478,-0.4366704,1.260977
1604515629,0.1139328,-0.449821,1.28861,-0.3097783,-0.4360634,1.255601
1604515629,0.1142171,-0.4487578,1.287213,-0.3119444,-0.4354574,1.251588
1604515629,0.1150084,-0.4478641,1.28584,-0.3181733,-0.4318549,1.246356
1604515629,0.1244253,-0.4452801,1.286309,-0.3188803,-0.4276707,1.243125
1604515629,0.127606,-0.4414638,1.285842,-0.3193707,-0.4152582,1.22639
1604515629,0.1290173,-0.4368309,1.284106,-0.3247554,-0.4106675,1.22279
1604515629,0.1278552,-0.4281726,1.277722,-0.3192016,-0.3954152,1.198415
1604515629,0.127543,-0.4172149,1.266289,-0.3324615,-0.3763449,1.209886
1604515629,0.1213637,-0.401087,1.249643,-0.3342275,-0.3683948,1.207328
1604515629,0.1186889,-0.3714634,1.229898,-0.3355866,-0.3427604,1.189388
1604515629,0.1030125,-0.3413774,1.170306,-0.3406455,-0.3127141,1.174757
1604515629,0.0899472,-0.308909,1.128847,-0.3432398,-0.2909424,1.167442
1604515629,0.06862519,-0.2685173,1.121848,-0.3039055,-0.2019529,1.1484
1604515629,0.05780138,-0.2186714,1.118044,-0.2664452,-0.162226,1.116452
1604515629,0.03443604,-0.1744669,1.108472,-0.2603146,-0.1462652,1.104817
1604515629,0.02028011,-0.1536504,1.090566,-0.2616654,-0.1154885,1.100532
1604515629,0.02789857,-0.154644,1.107337,-0.2880959,-0.1299285,1.13799
1604515629,-0.00647062,-0.1030316,1.113872,-0.2676025,-0.06231436,1.114067
1604515629,-0.006286845,-0.09165949,1.118278,-0.2681508,-0.05745687,1.115019
1604515629,-0.01580451,-0.05826981,1.092351,-0.2698623,-0.04688008,1.11477
1604515629,-0.01828996,-0.05203518,1.09573,-0.2744137,-0.03701476,1.10887
1604515629,-0.007266328,-0.06513677,1.115816,-0.2844228,-0.02971864,1.094298
1604515629,-0.002360541,-0.06610309,1.121031,-0.2999617,-0.03358017,1.069703
1604515630,0.002913505,-0.02532518,1.117645,-0.3146349,-0.05031379,1.048623
1604515630,0.01432607,-0.01868816,1.115032,-0.3208823,-0.06618556,1.027627
1604515630,0.03270542,-0.009501904,1.104187,-0.31953,-0.1088009,1.028933
1604515630,0.04975893,-0.007056445,1.099856,-0.3051261,-0.1018046,1.018708
1604515630,0.07028511,-0.01694827,1.087246,-0.2741787,-0.1103141,1.037845
1604515630,0.07363942,-0.02726516,1.08428,-0.2516941,-0.1229863,1.04685
1604515630,0.07934836,-0.03978005,1.067077,-0.2363611,-0.1294778,1.037116
1604515630,0.07813168,-0.06100152,1.060429,-0.2311942,-0.1386246,1.021986
1604515630,0.06967469,-0.06166678,1.014599,-0.2265735,-0.1650517,1.023826
1604515630,0.06237226,-0.06906318,0.9886203,-0.1851143,-0.1941855,1.017823
1604515630,0.06622668,-0.01099266,0.8767638,-0.181525,-0.1988028,1.017649
1604515630,0.06321277,-0.009706421,0.8486183,-0.1772377,-0.219748,1.014367
1604515630,0.04206838,-0.08500513,0.8621278,-0.1729755,-0.2213027,1.009768
1604515630,0.08297184,-0.1310307,0.833927,-0.1747434,-0.2189484,1.010101
1604515630,0.05679619,-0.1459796,0.8927498,-0.174799,-0.2194785,1.008584
1604515630,0.09449802,-0.1970771,0.8947074,-0.185376,-0.2236694,1.001423
1604515630,0.1102286,-0.1974736,0.8515212,-0.2543104,-0.2290449,1.013538
1604515630,0.1118159,-0.1963784,0.8372558,-0.1806825,-0.2207599,0.9631206
1604515630,0.09678365,-0.186591,0.7809589,-0.1798064,-0.2196648,0.9592763
1604515630,0.1662723,-0.1331205,0.8277911,-0.1732953,-0.2119225,0.9448505
1604515630,0.1989599,-0.09366263,0.8985026,-0.163993,-0.1910339,0.9267002
1604515630,0.1913053,-0.09480698,0.8669804,-0.1643632,-0.1884589,0.9204415
1604515630,0.1859363,-0.1059192,0.8362682,-0.1535907,-0.1739885,0.8987949
1604515630,0.1973161,-0.061884,0.8374051,-0.1478365,-0.1672859,0.8888322
1604515630,0.2003771,-0.0709628,0.8238738,-0.0702174,-0.2251601,0.9138254
1604515630,0.1953148,-0.009895255,0.8312913,-0.02208237,-0.2267156,0.8741513
1604515630,0.1839624,-0.05437226,0.7799091,-0.09658571,-0.2500905,0.8495962
1604515630,0.1636295,0.03523065,0.8140167,-0.1088933,-0.263542,0.8594269
1604515630,0.1339624,-0.01234297,0.8099971,-0.1160322,-0.2590957,0.8667729
1604515630,0.130423,-0.04907702,0.760569,-0.134876,-0.2660046,0.8863857
1604515630,0.1430779,-0.311057,0.8302977,-0.1358619,-0.2662434,0.8875027
1604515631,0.1755352,-0.3198322,0.8276791,-0.1375973,-0.2687095,0.8871419
1604515631,-0.02938854,0.06685141,0.8705306,-0.1371851,-0.2730799,0.8853163
1604515631,-0.03435348,0.4585381,0.8547808,-0.1369049,-0.2788851,0.8824758
1604515631,-0.03760567,0.0713376,0.871721,-0.1259502,-0.3053367,0.8606622
1604515631,-0.0416272,0.07438844,0.8681077,-0.126296,-0.3055335,0.8593376
1604515631,-0.04441496,0.07778408,0.8667163,-0.1303334,-0.2948412,0.8597248
1604515631,0.05752797,0.1437543,0.8217248,-0.1473168,-0.3057407,0.866257
1604515631,0.05208472,0.1469571,0.8097367,-0.1324818,-0.2432491,0.8745509
1604515631,-0.01360766,0.2368779,0.9032586,-0.1347901,-0.2462569,0.8554232
1604515631,0.03104571,0.1723497,0.7876804,-0.1349475,-0.2473177,0.853833
1604515631,0.03009316,0.1751148,0.7831497,-0.2198917,-0.1473814,0.8591819
1604515631,0.06199607,0.07754207,0.7683505,-0.2167401,-0.1422124,0.8619849
1604515631,0.03374988,0.165017,0.8422411,-0.2380158,-0.1640492,0.8603578
1604515631,-0.05208929,0.1752259,0.8450063,-0.2194875,0.06842371,0.9383324
1604515631,-0.08636093,0.242103,0.8472371,-0.2470756,0.01655082,0.9218594
1604515631,-0.2132818,0.1774931,0.8721498,-0.1967014,0.1007195,0.8779461
1604515631,-0.2145372,0.1756096,0.8739429,-0.2147776,0.08407839,0.8763491
1604515631,-0.2170445,0.1774734,0.8718536,-0.2170051,0.08994374,0.8785218
1604515631,-0.2277356,-0.01657224,0.8876188,-0.2145993,0.09567188,0.8674129
1604515631,-0.2227521,-0.01901112,0.8911436,-0.2224513,0.09900086,0.8667534
1604515631,-0.2259296,-0.01807608,0.8858408,-0.2665683,0.0365684,0.8552954
1604515631,-0.2288912,-0.01927163,0.8822247,-0.2728824,0.03951311,0.8591365
1604515631,-0.2323053,-0.01880315,0.8772495,-0.2618381,0.07832983,0.8457738
1604515631,-0.1106442,0.03995562,0.4862964,-0.2256602,-0.02325577,0.8424565
1604515631,-0.226821,-0.04877074,0.8456548,-0.3043575,-0.03345694,0.8595194
1604515631,-0.2626082,-0.01681039,0.840076,-0.3057168,-0.0320779,0.8560406
1604515631,-0.1315654,-0.004204569,0.4891373,-0.2395353,-0.0237583,0.8378241
1604515631,-0.1333233,-0.007424458,0.4884985,-0.1154014,0.03632747,0.4750175
1604515631,-0.0809668,-0.01407983,0.2508094,-0.1216657,0.02781576,0.477361
1604515631,-0.08058714,-0.002917745,0.2512595,-0.1494483,-0.02116299,0.4829298
1604515632,-0.0807184,-0.002767305,0.2511886,-0.149051,0.04382244,0.4768933
1604515632,-0.08122622,-0.002368136,0.2509058,-0.1686745,-0.007295141,0.4767034
1604515632,-0.1530972,0.02557732,0.4760265,-0.14634,-0.01392435,0.4836212
1604515632,-0.1587508,0.00346135,0.4762378,-0.009223731,0.1180012,0.4868696
1604515632,-0.1692801,0.003622929,0.4744497,-0.3007024,-0.01763134,0.9477875
1604515632,-0.1535344,0.008815096,0.4810084,-0.3507442,-0.05817569,0.8414744
1604515632,-0.1686403,0.004261523,0.4745581,-0.161494,-0.005272036,0.477654
1604515632,-0.1562466,0.003685834,0.4791423,-0.1602518,0.004608483,0.4786135
1604515632,-0.1548239,0.006081731,0.4798225,-0.140596,0.03063917,0.4668788
1604515632,-0.155162,0.006247899,0.4797176,-0.1407699,0.03022256,0.4666933
1604515632,-0.1570291,0.004074268,0.4786756,-0.1386539,0.04262249,0.4695583
1604515632,-0.1573925,0.00392714,0.4785169,-0.1425616,0.02804409,0.4653597
1604515632,-0.1576189,0.003864344,0.4783819,-0.1383787,0.04720818,0.470265
1604515632,-0.1552059,0.01242556,0.4786702,-0.1428542,0.02740681,0.4649623
1604515632,-0.1565156,0.009914516,0.4784592,-0.1428958,0.02738846,0.4649629
1604515632,-0.1570237,0.00899752,0.4783063,-0.1429017,0.02738214,0.4649186
1604515632,-0.1736637,-0.000623442,0.467332,-0.3473773,-0.06032359,0.846334
1604515632,-0.1735862,-0.000623085,0.4673451,-0.3469484,-0.0611364,0.8468825
1604515632,-0.1735006,-0.000630647,0.467362,-0.3465583,-0.06220733,0.8470672
1604515632,-0.3008275,-0.06506975,0.8444463,-0.345856,-0.06305919,0.8471603
1604515632,-0.3005973,-0.06495696,0.844371,-0.3450755,-0.06334315,0.8471198
1604515632,-0.2998928,-0.07226188,0.8473803,-0.3438703,-0.06255461,0.8466983
1604515632,-0.2996074,-0.07178191,0.8461936,-0.3431425,-0.06201477,0.8461934
1604515632,-0.300335,-0.07050046,0.8463376,-0.3425519,-0.06325412,0.845815
1604515632,-0.3002127,-0.07021437,0.844582,-0.3417846,-0.06369382,0.845142
1604515632,-0.3002651,-0.06906398,0.8436176,-0.3407074,-0.06467474,0.8440036
1604515632,-0.05379564,-0.06408648,0.249206,-0.1029682,0.1021567,0.4834068
1604515632,-0.05397208,-0.05129137,0.2523977,-0.09972974,0.103099,0.4838231
1604515632,-0.02605168,-0.004974939,0.2626947,-0.06930116,-0.01322374,0.253626
1604515633,-0.2998812,0.7442323,3.079134,-0.9529949,-0.4018357,2.610788
1604515633,-0.2999023,0.7442958,3.078867,-0.9564766,-0.3890436,2.618387
1604515633,-0.2999001,0.7442978,3.078871,-0.9546793,-0.3882934,2.618479
1604515633,-0.3001373,0.7444492,3.077949,-0.9518917,-0.3878742,2.619025
1604515633,-0.2447078,0.7897795,3.124901,-0.5014064,0.8881392,2.832675
1604515633,-0.2433262,0.7904854,3.12604,-0.4951994,0.8936574,2.832429
1604515633,-0.3169211,0.7346101,3.083002,-0.4956764,0.8934381,2.8293
1604515633,-0.316692,0.7373288,3.089827,-0.4883997,0.8959205,2.827942
1604515633,-0.314076,0.7371469,3.091715,-0.4658206,0.9187785,2.949987
1604515633,-0.2963429,0.7469537,3.098914,-0.5802798,0.6737981,2.981316
1604515634,-0.2169523,0.7632409,3.15551,-0.5223557,0.7124343,3.005473
1604515634,-0.2144955,0.8224863,3.116156,-0.5074542,0.7158715,3.01512
1604515634,-0.2097629,0.8253946,3.116157,-0.5028998,0.7422774,3.031845
1604515634,-0.1471219,0.8252691,3.163542,-0.4944638,0.8076521,3.031008
1604515634,-0.05498767,0.8347418,3.237074,-0.4938592,0.8073921,3.031022
1604515634,-0.05197336,0.8392488,3.245251,-0.4937332,0.8081619,3.030561
1604515634,-0.04469341,0.8408411,3.244924,-0.4933559,0.8102927,3.030121
1604515634,-0.03992829,0.8463506,3.247376,-0.4926973,0.8113818,3.030478
1604515634,-0.0338772,0.8469253,3.24234,-0.4967229,0.8049024,3.027312
1604515634,-0.02403417,0.854674,3.221347,-0.4978518,0.8025255,3.027488
1604515634,-0.02802282,0.8607111,3.230625,-0.4975587,0.8054154,3.02607
1604515634,-0.02973623,0.8597903,3.235119,-0.4990979,0.8070079,3.023331
1604515634,-0.02808102,0.854773,3.232037,-0.499419,0.804535,3.023703
1604515634,-0.02807508,0.8323244,3.231077,-0.4994738,0.8048738,3.023744
1604515634,-0.01720997,0.8460245,3.246386,-0.4987318,0.8059629,3.023509
1604515634,-0.01839731,0.8477165,3.244887,-0.4987984,0.8062842,3.02311
1604515634,-0.01906482,0.8491424,3.244088,-0.4986206,0.8074105,3.022459
1604515634,-0.02254778,0.8283944,3.236127,-0.4975723,0.8113551,3.021932
1604515634,-0.02072505,0.8966604,3.229082,-0.4978369,0.8122243,3.021394
1604515634,-0.02649179,0.8555338,3.242562,-0.4983826,0.8082021,3.021143
1604515634,-0.02567851,0.8559276,3.242248,-0.4992086,0.8090941,3.020156
1604515634,-0.02532878,0.8560566,3.240645,-0.5068486,0.8087398,3.020322
1604515634,-0.02030473,0.8433404,3.245264,-0.5041854,0.8089489,3.021407
1604515634,-0.03218492,0.8688715,3.246147,-0.5035169,0.8102983,3.019013
1604515634,-0.0269576,0.8850268,3.245832,-0.5068787,0.8126014,3.017769
1604515634,-0.03677164,0.8596308,3.215458,-0.5086445,0.8131924,3.015794
1604515634,-0.03668875,0.8596122,3.212146,-0.5077093,0.8146198,3.015748
1604515634,-0.03582923,0.8604507,3.217015,-0.5105829,0.8110145,3.016872
1604515634,-0.05200287,0.8693015,3.225308,-0.5117649,0.8111928,3.016269
1604515634,-0.05088701,0.8666959,3.224631,-0.5147902,0.8115191,3.01501
1604515635,-0.05095736,0.8663318,3.226352,-0.512467,0.8217406,3.013842
1604515635,-0.05157135,0.8651853,3.222425,-0.5172567,0.806676,3.013843
1604515635,-0.05192306,0.8668075,3.226196,-0.5174211,0.8079123,3.014654
1604515635,-0.05575557,0.8631511,3.222644,-0.5107515,0.8235047,3.013815
1604515635,-0.05609665,0.8625575,3.222126,-0.5100104,0.8232664,3.013741
1604515635,-0.05929418,0.8677273,3.230785,-0.5117253,0.8228239,3.015403
1604515635,-0.06020788,0.8666493,3.2336,-0.5146084,0.8140641,3.017402
1604515635,-0.06048919,0.8683882,3.225337,-0.515126,0.8146783,3.018034
1604515635,-0.06177809,0.8620458,3.228746,-0.5128778,0.8143987,3.018979
1604515635,-0.06241379,0.8642277,3.227041,-0.5148616,0.8145471,3.015385
1604515635,-0.06936213,0.8583658,3.222411,-0.5162669,0.8146043,3.014495
1604515635,-0.07201244,0.8877633,3.203807,-0.5161881,0.80559,3.012934
1604515635,-0.07847191,0.9132193,3.232193,-0.5173626,0.802141,3.015875
1604515635,-0.1022616,0.857115,3.177936,-0.5180113,0.8003616,3.017384
1604515635,-0.1045894,0.8745593,3.196395,-0.514097,0.7958298,3.020309
1604515635,-0.09773298,0.8658788,3.201531,-0.5149545,0.7955847,3.020617
1604515635,-0.09942363,0.864835,3.200976,-0.5159165,0.7943775,3.019089
1604515635,-0.1064596,0.8543389,3.18152,-0.5167912,0.7947137,3.016969
1604515635,-0.1134813,0.8506194,3.176607,-0.5172036,0.8015704,3.012524
1604515635,-0.1178294,0.8483956,3.176302,-0.5180117,0.8045462,3.009462
1604515635,-0.130868,0.8469381,3.182962,-0.5186751,0.8018195,3.009136
1604515635,-0.1387534,0.8415174,3.178384,-0.5140915,0.7999527,3.012084
1604515635,-0.1422419,0.8421593,3.178021,-0.5112146,0.7991185,3.013684
1604515635,-0.1603642,0.8449289,3.169489,-0.5074452,0.762209,3.022248
1604515635,-0.1785385,0.8509753,3.162722,-0.5060099,0.7573411,3.022181
1604515635,-0.1863379,0.8533469,3.164125,-0.4914872,0.7102257,3.02486
1604515635,-0.1993714,0.8292717,3.162138,-0.4890918,0.7103462,3.024414
1604515635,-0.2154096,0.8318952,3.159483,-0.4900169,0.7095171,3.023026
1604515635,-0.2294642,0.8732837,3.224996,-0.4905283,0.7090682,3.022268
1604515635,-0.2385224,0.8467892,3.232958,-0.4906787,0.7086626,3.021712
