timestamp,Right Hand X Position,Right Hand Y Position,Right Hand Z Position,Left Hand X Position,Left Hand Y Position,Left Hand Z Position
1.60641E+15,0.168668,0.0484774,1.10993,-0.251188,-0.341268,0.922706
1.60641E+15,0.15887,0.0519295,1.12618,-0.250072,-0.340673,0.920884
1.60641E+15,0.149556,0.0964313,1.1356,-0.248528,-0.339868,0.91843
1.60641E+15,0.165131,0.06326,1.14625,-0.246743,-0.339099,0.916749
1.60641E+15,0.162229,0.063788,1.14707,-0.246152,-0.337038,0.913009
1.60641E+15,0.159088,0.0650714,1.14742,-0.245145,-0.335406,0.910596
1.60641E+15,0.146388,0.107376,1.14486,-0.24422,-0.334116,0.908988
1.60641E+15,0.146695,0.108666,1.14593,-0.243133,-0.332895,0.907138
1.60641E+15,0.145388,0.108567,1.14642,-0.242038,-0.332191,0.906442
1.60641E+15,0.146363,0.108284,1.14777,-0.240977,-0.331598,0.905797
1.60641E+15,0.144298,0.107729,1.14869,-0.233183,-0.331804,0.907873
1.60641E+15,0.142347,0.107154,1.14937,-0.232042,-0.331512,0.907742
1.60641E+15,0.140915,0.106715,1.15041,-0.2309,-0.331221,0.907145
1.60641E+15,0.141054,0.106482,1.15089,-0.230083,-0.330948,0.906878
1.60641E+15,0.140732,0.105933,1.15114,-0.228191,-0.330452,0.906269
1.60641E+15,0.139772,0.105499,1.15116,-0.226187,-0.330208,0.905594
1.60641E+15,0.139515,0.104176,1.15092,-0.224617,-0.329891,0.904928
1.60641E+15,0.120753,0.0684813,1.14738,-0.224426,-0.329549,0.904389
1.60641E+15,0.120691,0.0683255,1.14723,-0.222978,-0.329855,0.904274
1.60641E+15,0.119832,0.068065,1.14713,-0.22224,-0.329893,0.904157
1.60641E+15,0.120695,0.133902,1.14944,-0.221648,-0.329849,0.904135
1.60641E+15,0.142845,0.0306326,1.14552,-0.221671,-0.329726,0.903935
1.60641E+15,0.141722,0.0263697,1.14603,-0.221786,-0.329595,0.9038
1.60641E+15,0.140613,0.0163448,1.14743,-0.221934,-0.329517,0.903459
1.60641E+15,0.140211,0.0118348,1.14844,-0.221561,-0.329748,0.903629
1.60641E+15,0.139765,0.00912072,1.14911,-0.221456,-0.329908,0.903739
1.60641E+15,0.139325,0.00771101,1.14952,-0.221361,-0.330122,0.903874
1.60641E+15,0.139154,0.00660707,1.1498,-0.222103,-0.329907,0.903701
1.60641E+15,0.138871,0.00618761,1.15005,-0.222722,-0.329808,0.903361
1.60641E+15,0.138711,0.00579253,1.15028,-0.222423,-0.330174,0.90386
1.60641E+15,0.138506,0.00547694,1.15054,-0.222107,-0.3305,0.90419
1.60641E+15,0.138468,0.00496898,1.15084,-0.221838,-0.330733,0.904441
1.60641E+15,0.138211,0.0046395,1.15129,-0.221565,-0.330904,0.904708
1.60641E+15,0.137834,0.00392991,1.15179,-0.221448,-0.331016,0.904757
1.60641E+15,0.137468,0.00318311,1.15223,-0.221328,-0.331076,0.904732
1.60641E+15,0.137166,0.00252502,1.1526,-0.221084,-0.331174,0.904655
1.60641E+15,0.136751,0.00157976,1.15297,-0.220884,-0.331297,0.904684
1.60641E+15,0.136137,0.000265602,1.15311,-0.221469,-0.330972,0.904102
1.60641E+15,0.135451,-0.00172372,1.15286,-0.221916,-0.33067,0.903647
1.60641E+15,0.134395,-0.00539569,1.15142,-0.221514,-0.330785,0.903715
1.60641E+15,0.132353,-0.0109081,1.14808,-0.221832,-0.330559,0.903445
1.60641E+15,0.129581,-0.0190152,1.14136,-0.22221,-0.330313,0.903083
1.60641E+15,0.126909,-0.0338506,1.13121,-0.222466,-0.33017,0.902869
1.60641E+15,0.126103,-0.0438977,1.12202,-0.222745,-0.330027,0.902708
1.60641E+15,0.126366,-0.0643146,1.10407,-0.222819,-0.330035,0.902741
1.60641E+15,0.127497,-0.0754861,1.08883,-0.222298,-0.330412,0.90314
1.60641E+15,0.132919,-0.104771,1.06943,-0.221905,-0.330717,0.903767
1.60641E+15,0.131398,-0.117972,1.05535,-0.221732,-0.330881,0.904005
1.60641E+15,0.132204,-0.145474,1.04378,-0.221453,-0.331097,0.904465
1.60641E+15,0.129724,-0.160456,1.03159,-0.221325,-0.331296,0.904632
1.60641E+15,0.129601,-0.184729,1.01881,-0.221241,-0.331408,0.904683
1.60641E+15,0.128983,-0.193374,1.0111,-0.221149,-0.331484,0.904754
1.60641E+15,0.127481,-0.200548,1.00264,-0.221004,-0.331593,0.904879
1.60641E+15,0.127405,-0.205956,0.995327,-0.220957,-0.331626,0.904927
1.60641E+15,0.131471,-0.223496,0.98546,-0.221204,-0.331497,0.904808
1.60641E+15,0.133816,-0.232948,0.97975,-0.221758,-0.331117,0.90421
1.60641E+15,0.136214,-0.243413,0.973585,-0.221459,-0.331279,0.904295
1.60641E+15,0.139347,-0.252553,0.969128,-0.221953,-0.330926,0.903732
1.60641E+15,0.142327,-0.263549,0.962926,-0.221362,-0.331037,0.903767
1.60641E+15,0.144444,-0.276434,0.952133,-0.221754,-0.330736,0.903448
1.60641E+15,0.148564,-0.287417,0.940832,-0.222217,-0.330479,0.902945
1.60641E+15,0.160592,-0.306531,0.929877,-0.222567,-0.330261,0.902516
1.60641E+15,0.156615,-0.310581,0.889768,-0.22205,-0.33049,0.902782
1.60641E+15,0.176793,-0.318923,0.917465,-0.221346,-0.330977,0.90327
1.60641E+15,0.184074,-0.319959,0.913669,-0.220716,-0.331375,0.903525
1.60641E+15,0.189061,-0.319789,0.910904,-0.220241,-0.331723,0.903822
1.60641E+15,0.194213,-0.31885,0.908652,-0.219801,-0.331974,0.904069
1.60641E+15,0.199331,-0.317391,0.90668,-0.219667,-0.332087,0.904194
1.60641E+15,0.203633,-0.316166,0.905095,-0.219469,-0.332219,0.904318
1.60641E+15,0.207047,-0.314234,0.903715,-0.219294,-0.332305,0.904402
1.60641E+15,0.21165,-0.31125,0.903061,-0.219074,-0.332386,0.904438
1.60641E+15,0.216472,-0.308792,0.902874,-0.218628,-0.332447,0.904411
1.60641E+15,0.220851,-0.30713,0.902864,-0.218344,-0.332461,0.904281
1.60641E+15,0.224554,-0.305615,0.902301,-0.21792,-0.332369,0.90411
1.60641E+15,0.226795,-0.304306,0.901431,-0.217225,-0.332413,0.903907
1.60641E+15,0.227865,-0.302834,0.899321,-0.216217,-0.332465,0.903762
1.60641E+15,0.23041,-0.299168,0.895036,-0.215203,-0.332459,0.903552
1.60641E+15,0.225076,-0.275205,0.904366,-0.21447,-0.332312,0.903183
1.60641E+15,0.222597,-0.249395,0.92245,-0.213984,-0.332179,0.902793
1.60641E+15,0.238813,-0.21405,0.954469,-0.213601,-0.332103,0.902651
1.60641E+15,0.231706,-0.204414,0.950023,-0.212933,-0.331994,0.902326
1.60641E+15,0.219111,-0.192662,0.951351,-0.212447,-0.331675,0.901637
1.60641E+15,0.213118,-0.131446,0.966628,-0.211871,-0.331554,0.901006
1.60641E+15,0.20441,-0.101043,0.979629,-0.213659,-0.329794,0.898458
1.60641E+15,0.198983,-0.0705877,0.999983,-0.212876,-0.329714,0.898238
1.60641E+15,0.19527,-0.0521618,1.01354,-0.21207,-0.329696,0.89767
1.60641E+15,0.18627,-0.0240335,1.02803,-0.211303,-0.329608,0.89752
1.60641E+15,0.185758,-0.00534502,1.03834,-0.210747,-0.329705,0.897631
1.60641E+15,0.187841,0.0208149,1.04989,-0.210354,-0.329694,0.897633
1.60641E+15,0.187588,0.027501,1.05592,-0.210193,-0.329718,0.897627
1.60641E+15,0.187766,0.0370803,1.06524,-0.209981,-0.329797,0.897775
1.60641E+15,0.188014,0.04483,1.07342,-0.20997,-0.329788,0.897748
1.60641E+15,0.185993,0.0528765,1.08157,-0.211621,-0.328959,0.897464
1.60641E+15,0.181306,0.062063,1.09121,-0.211403,-0.329144,0.897818
1.60641E+15,0.178828,0.0641292,1.0991,-0.211284,-0.329392,0.898183
1.60641E+15,0.175712,0.0653659,1.10719,-0.211279,-0.329591,0.898447
1.60641E+15,0.171766,0.0663944,1.11433,-0.211343,-0.32961,0.898447
1.60641E+15,0.167176,0.068198,1.11977,-0.211427,-0.329947,0.898844
1.60641E+15,0.16517,0.0684091,1.12294,-0.211557,-0.330092,0.89913
1.60641E+15,0.163212,0.068829,1.1258,-0.211824,-0.330303,0.899359
1.60641E+15,0.161367,0.0687339,1.12799,-0.21482,-0.32951,0.89866
1.60641E+15,0.160239,0.0687865,1.13002,-0.214768,-0.329808,0.899176
1.60641E+15,0.15945,0.0688116,1.13162,-0.214772,-0.330016,0.899518
1.60641E+15,0.158862,0.0685977,1.13268,-0.214762,-0.330265,0.899838
1.60641E+15,0.158303,0.0686583,1.13365,-0.214701,-0.33045,0.900117
1.60641E+15,0.157875,0.068601,1.13432,-0.214628,-0.330592,0.900281
1.60641E+15,0.157684,0.0686282,1.13484,-0.214528,-0.3307,0.900484
1.60641E+15,0.157431,0.0687504,1.13546,-0.214523,-0.330702,0.900469
1.60641E+15,0.157186,0.068704,1.13609,-0.214472,-0.330784,0.900502
1.60641E+15,0.157058,0.0688817,1.1369,-0.214379,-0.330845,0.900559
1.60641E+15,0.156839,0.068942,1.1376,-0.214354,-0.330879,0.900574
1.60641E+15,0.156448,0.0689832,1.13848,-0.214245,-0.330954,0.900631
1.60641E+15,0.155892,0.0687472,1.13924,-0.214177,-0.330998,0.900681
1.60641E+15,0.155583,0.0685423,1.14003,-0.215855,-0.330259,0.899794
1.60641E+15,0.155184,0.0684152,1.14077,-0.2158,-0.330257,0.899785
1.60641E+15,0.154893,0.0682269,1.14141,-0.215549,-0.330406,0.899921
1.60641E+15,0.154529,0.0680645,1.14213,-0.215349,-0.33047,0.899976
1.60641E+15,0.154325,0.0678601,1.14298,-0.215221,-0.330556,0.900052
1.60641E+15,0.153747,0.0679794,1.14393,-0.215007,-0.330708,0.900147
1.60641E+15,0.151641,0.0549823,1.15018,-0.216399,-0.330032,0.899589
1.60641E+15,0.152751,0.0673474,1.14597,-0.216106,-0.330289,0.899739
1.60641E+15,0.150353,0.054288,1.15397,-0.216008,-0.330335,0.899784
1.60641E+15,0.153895,0.0184259,1.14501,-0.216882,-0.329879,0.899405
1.60641E+15,0.153652,0.0182157,1.14534,-0.216583,-0.330091,0.899602
1.60641E+15,0.153946,0.0179938,1.14515,-0.216206,-0.330302,0.899895
1.60641E+15,0.153331,0.0175896,1.14554,-0.215957,-0.330449,0.900005
1.60641E+15,0.154852,0.0399,1.14842,-0.215525,-0.330745,0.900238
1.60641E+15,0.157109,0.0303375,1.14602,-0.215314,-0.330869,0.900357
1.60641E+15,0.157847,0.0263319,1.14502,-0.215194,-0.330886,0.900396
1.60641E+15,0.158215,0.0235367,1.1442,-0.215011,-0.330981,0.900497
1.60641E+15,0.159129,0.0181568,1.14343,-0.214947,-0.331008,0.900512
1.60641E+15,0.159064,0.0158985,1.14326,-0.214934,-0.331029,0.900522
1.60641E+15,0.159034,0.0145636,1.14318,-0.21476,-0.331151,0.90068
1.60641E+15,0.158841,0.012444,1.14304,-0.214739,-0.331177,0.90069
1.60641E+15,0.1589,0.0110683,1.14301,-0.214689,-0.33122,0.900713
1.60641E+15,0.158784,0.0106341,1.1432,-0.214684,-0.331241,0.900719
1.60641E+15,0.158612,0.0102717,1.14344,-0.214615,-0.331301,0.900783
1.60641E+15,0.158384,0.0102223,1.14379,-0.21461,-0.331327,0.900792
1.60641E+15,0.158237,0.00997364,1.14413,-0.216611,-0.330435,0.899587
1.60641E+15,0.15785,0.00997517,1.14466,-0.216344,-0.33061,0.899891
1.60641E+15,0.157509,0.00984923,1.14512,-0.216058,-0.330792,0.900134
1.60641E+15,0.156695,0.0097894,1.14572,-0.215971,-0.330835,0.900224
1.60641E+15,0.155887,0.009604,1.14633,-0.215815,-0.330991,0.900471
1.60641E+15,0.155221,0.00958285,1.14705,-0.215758,-0.331035,0.900438
1.60641E+15,0.154497,0.00864457,1.14811,-0.215607,-0.331109,0.900553
1.60641E+15,0.153257,0.00797371,1.14965,-0.215541,-0.33119,0.900658
1.60641E+15,0.147347,0.0145749,1.14632,-0.216939,-0.330508,0.900114
1.60641E+15,0.148756,0.00387228,1.15309,-0.216682,-0.330687,0.900448
1.60641E+15,0.142653,-0.00221884,1.15411,-0.2165,-0.330827,0.900614
1.60641E+15,0.134966,-0.0108994,1.15253,-0.2163,-0.330964,0.900868
1.60641E+15,0.127272,-0.0251147,1.14631,-0.216173,-0.331085,0.901008
1.60641E+15,0.121626,-0.0366666,1.13928,-0.216011,-0.331206,0.901274
1.60641E+15,0.117161,-0.0545836,1.1311,-0.217377,-0.33059,0.900807
1.60641E+15,0.113636,-0.0668704,1.12724,-0.218005,-0.330504,0.900738
1.60641E+15,0.110702,-0.0782919,1.12572,-0.217957,-0.330613,0.900898
1.60641E+15,0.108471,-0.0876138,1.12544,-0.217731,-0.33104,0.901496
1.60641E+15,0.106785,-0.0971428,1.12618,-0.218813,-0.330489,0.901319
1.60641E+15,0.105414,-0.100906,1.12692,-0.219373,-0.33017,0.901122
1.60641E+15,0.103832,-0.104659,1.12765,-0.21975,-0.329892,0.900805
1.60641E+15,0.101138,-0.108519,1.12751,-0.219233,-0.330038,0.900748
1.60641E+15,0.0969558,-0.112479,1.12679,-0.218467,-0.330303,0.90102
1.60641E+15,0.0923509,-0.116759,1.12503,-0.217323,-0.330562,0.901297
1.60641E+15,0.0887612,-0.120858,1.12326,-0.21656,-0.330763,0.901271
1.60641E+15,0.084441,-0.125249,1.12069,-0.216022,-0.330854,0.901133
1.60641E+15,0.0790856,-0.130813,1.11608,-0.215472,-0.330929,0.901205
1.60641E+15,0.0731994,-0.138834,1.10908,-0.21511,-0.331088,0.901242
1.60641E+15,0.0664852,-0.146746,1.1012,-0.214811,-0.33119,0.90129
1.60641E+15,0.061494,-0.159071,1.08889,-0.214638,-0.331266,0.901315
1.60641E+15,0.0595236,-0.177315,1.07302,-0.214566,-0.331279,0.901312
1.60641E+15,0.0619498,-0.197596,1.05346,-0.214502,-0.331325,0.901329
1.60641E+15,0.0666057,-0.211439,1.03621,-0.21449,-0.331345,0.901346
1.60641E+15,0.0735532,-0.22081,1.0249,-0.214479,-0.331402,0.901384
1.60641E+15,0.0822491,-0.230203,1.01163,-0.214437,-0.331468,0.901444
1.60641E+15,0.0941777,-0.237932,1.00367,-0.21438,-0.331512,0.901535
1.60641E+15,0.103481,-0.244156,0.99105,-0.216584,-0.33056,0.90078
1.60641E+15,0.111685,-0.251366,0.975641,-0.217501,-0.330046,0.90046
1.60641E+15,0.107403,-0.25225,0.964092,-0.217184,-0.33022,0.900613
1.60641E+15,0.11551,-0.257485,0.949626,-0.289104,-0.33602,0.849487
1.60641E+15,0.130704,-0.263801,0.935813,-0.212543,-0.331788,0.903089
1.60641E+15,0.180543,-0.275522,0.911552,-0.212463,-0.331834,0.903027
1.60641E+15,0.18614,-0.278168,0.90814,-0.21234,-0.331876,0.902933
1.60641E+15,0.195331,-0.281705,0.904007,-0.212246,-0.331888,0.902888
1.60641E+15,0.203964,-0.284222,0.899384,-0.211952,-0.331877,0.902767
1.60641E+15,0.20909,-0.284742,0.897254,-0.211519,-0.331808,0.902575
1.60641E+15,0.211789,-0.284473,0.895515,-0.210456,-0.331785,0.902308
1.60641E+15,0.213942,-0.283311,0.893633,-0.208919,-0.331463,0.901548
1.60641E+15,0.216115,-0.280922,0.891154,-0.204667,-0.331165,0.899944
1.60641E+15,0.218248,-0.278088,0.88783,-0.199554,-0.330599,0.899123
1.60641E+15,0.22003,-0.275471,0.883243,-0.193887,-0.329664,0.899646
1.60641E+15,0.222805,-0.272289,0.876324,-0.184851,-0.328047,0.898049
1.60641E+15,0.224792,-0.268224,0.868108,-0.173349,-0.326416,0.899048
1.60641E+15,0.22617,-0.262492,0.859006,-0.155857,-0.32368,0.900933
1.60641E+15,0.229916,-0.252037,0.854163,-0.14379,-0.323156,0.901771
1.60641E+15,0.22592,-0.243327,0.853401,-0.127457,-0.322491,0.897742
1.60641E+15,0.222935,-0.232822,0.850367,-0.0975642,-0.322737,0.898808
1.60641E+15,0.293993,-0.33829,0.985242,-0.0751318,-0.319693,0.891761
1.60641E+15,0.290231,-0.299101,0.964087,-0.083604,-0.312637,0.92031
1.60641E+15,0.195547,-0.0849052,1.26077,-0.0951075,-0.293226,0.917886
1.60641E+15,0.198657,-0.0908081,1.25214,-0.0221961,-0.27475,0.844256
1.60641E+15,0.199122,-0.0888096,1.22368,-0.0352552,-0.265485,0.846384
1.60641E+15,0.201064,-0.0854393,1.19982,-0.0501717,-0.25914,0.847965
1.60641E+15,0.204551,-0.0796234,1.17452,-0.059623,-0.256349,0.842148
1.60641E+15,0.206886,-0.0728815,1.15056,-0.101437,-0.295529,0.775773
1.60641E+15,0.205498,-0.069579,1.12864,-0.0999008,-0.306648,0.76231
1.60641E+15,0.204865,-0.0642704,1.10374,-0.100557,-0.285048,0.754543
1.60641E+15,0.206059,-0.0583763,1.08327,-0.098003,-0.275847,0.737254
1.60641E+15,0.208399,-0.0463416,1.06389,0.063324,-0.185359,0.830291
1.60641E+15,0.206534,-0.038504,1.04946,0.0432066,-0.220012,0.860377
1.60641E+15,0.205457,-0.0335279,1.03223,0.00738359,-0.127938,0.942923
1.60641E+15,0.201506,-0.0278531,1.02127,0.00366453,-0.134679,0.935594
1.60641E+15,0.195737,-0.0301223,1.01152,0.017771,-0.0781151,0.926384
1.60641E+15,0.193478,-0.0213906,1.00102,0.0454585,-0.0299137,0.910299
1.60641E+15,0.163361,0.032482,1.0002,0.0527536,-0.0140383,0.882092
1.60641E+15,-0.0280631,-0.0894195,0.850728,0.0427032,0.0139886,0.877737
1.60641E+15,-0.0820247,-0.0259106,0.851336,-0.0101877,0.0456161,0.872754
1.60641E+15,-0.0804717,-0.0205972,0.853907,-0.0192655,0.0522083,0.866075
1.60641E+15,-0.0812561,-0.0177941,0.850442,-0.0523296,-0.0109435,0.904491
1.60641E+15,-0.0820758,-0.0144158,0.846646,-0.0527625,-0.0110403,0.903654
1.60641E+15,0.0233249,0.0385186,0.861865,-0.0550213,-0.0130945,0.899319
1.60641E+15,0.0172468,0.0645069,0.858564,-0.0806825,-0.0539788,0.861598
1.60641E+15,0.0175916,0.0664728,0.856443,-0.0424021,-0.00147439,0.876348
1.60641E+15,0.0233714,0.00896511,0.88725,-0.0325843,-0.0264732,0.881814
1.60641E+15,0.0197942,0.0230532,0.884724,0.00932107,0.0566503,0.848565
1.60641E+15,0.0247022,0.0717554,0.85474,0.049304,0.189584,0.836502
1.60641E+15,0.0279596,0.0132936,0.878328,0.049297,0.189685,0.836862
1.60641E+15,0.0286719,0.0360752,0.868235,0.0720501,0.154794,0.842805
1.60641E+15,0.0232057,0.109117,0.851683,0.0735314,0.15334,0.843169
1.60641E+15,0.0226359,0.100797,0.853522,0.0504832,0.190486,0.837545
1.60641E+15,0.0587247,0.0272182,0.864004,0.050876,0.190595,0.837656
1.60641E+15,0.0249111,0.0339625,0.88025,0.0518586,0.190769,0.837419
1.60641E+15,0.0878129,0.110475,0.895633,0.0522899,0.190962,0.838029
1.60641E+15,0.194859,-0.077286,0.797707,0.0530824,0.191089,0.838578
1.60641E+15,0.204749,-0.0645413,0.811661,0.0543179,0.191251,0.838683
1.60641E+15,0.207564,-0.061009,0.799811,0.0552342,0.191122,0.838901
1.60641E+15,0.18472,0.0869132,0.875711,0.0562644,0.190956,0.839029
1.60641E+15,0.0297479,0.115941,0.856626,0.0576827,0.190816,0.838894
1.60641E+15,0.0297591,0.115867,0.856618,0.0589485,0.190803,0.838749
1.60641E+15,0.0297872,0.115807,0.856614,0.0598401,0.190689,0.83868
1.60641E+15,0.0218534,0.193699,0.852905,0.0604327,0.190506,0.838725
1.60641E+15,0.0298056,0.115752,0.856613,0.0608889,0.190493,0.838766
1.60641E+15,0.0165454,0.195917,0.852605,0.0849223,0.14401,0.84171
1.60641E+15,0.0450972,0.186106,0.861643,0.12663,0.12655,0.840163
1.60641E+15,0.0430765,0.183456,0.863017,0.0863686,0.146154,0.841811
1.60641E+15,0.0481483,0.18745,0.861239,0.0863479,0.145882,0.841823
1.60641E+15,0.0509159,0.188654,0.860419,0.086526,0.145897,0.841888
1.60641E+15,0.0450895,0.183083,0.862872,0.0870694,0.146094,0.841734
1.60641E+15,0.0474388,0.184332,0.861884,0.0872817,0.145964,0.841064
1.60641E+15,0.0503317,0.185128,0.86074,0.127712,0.125949,0.840285
1.60641E+15,0.0516641,0.185456,0.860331,0.0880823,0.146374,0.841199
1.60641E+15,0.0525723,0.185626,0.860113,0.135088,0.121813,0.838411
1.60641E+15,0.293798,-0.0746604,0.844585,0.0931249,0.147902,0.840607
1.60641E+15,0.293799,-0.0747411,0.844604,0.092942,0.147641,0.840738
1.60641E+15,0.293662,-0.0744271,0.844864,0.0923366,0.147282,0.841624
1.60641E+15,0.291978,-0.0718964,0.847321,0.0919597,0.146904,0.842154
1.60641E+15,0.291057,-0.0707176,0.848596,0.0914062,0.146651,0.842939
1.60641E+15,0.290414,-0.0699931,0.849505,0.0906332,0.146553,0.843735
1.60641E+15,0.289931,-0.0697205,0.85013,0.127241,0.122915,0.845725
1.60641E+15,0.289562,-0.0694097,0.850502,0.129402,0.116815,0.845929
1.60641E+15,0.290068,-0.0696556,0.850214,0.128229,0.120152,0.845075
1.60641E+15,0.289792,-0.0693362,0.850644,0.0236516,-0.0823389,0.867165
1.60641E+15,0.29072,-0.0697256,0.850155,0.0226306,-0.0887829,0.86216
1.60641E+15,0.29135,-0.0702489,0.849823,0.0225092,-0.091159,0.864728
1.60641E+15,0.291879,-0.0707631,0.849401,0.0223403,-0.0935415,0.865408
1.60641E+15,0.292089,-0.0710345,0.849188,0.0232876,-0.0863181,0.866027
1.60641E+15,0.292181,-0.0712728,0.848995,0.0251536,-0.0754434,0.864815
1.60641E+15,0.292467,-0.071755,0.848451,0.0230751,-0.0856861,0.867706
1.60641E+15,0.292682,-0.0722141,0.848216,0.0239548,-0.084353,0.870774
1.60641E+15,0.292798,-0.072595,0.848042,0.0248003,-0.0850863,0.871937
1.60641E+15,0.292885,-0.0728692,0.847922,0.0242585,-0.0902271,0.873545
1.60641E+15,0.29313,-0.0731998,0.847744,0.0253375,-0.0872888,0.874017
1.60641E+15,0.293332,-0.0737433,0.847566,0.025007,-0.0903943,0.875227
1.60641E+15,0.293491,-0.0742381,0.847475,0.0253246,-0.0938891,0.877768
1.60641E+15,0.293644,-0.0745537,0.84737,0.025605,-0.0964871,0.878729
1.60641E+15,0.293781,-0.0750935,0.847221,0.0256505,-0.0981759,0.879391
1.60641E+15,0.293824,-0.0752976,0.84719,0.0262755,-0.103803,0.881875
1.60641E+15,0.29404,-0.0755021,0.846798,0.026135,-0.117228,0.885017
1.60641E+15,0.284929,-0.0729645,0.847839,0.0950675,0.0818825,0.854419
1.60641E+15,0.287781,-0.072732,0.848713,0.149071,0.0950207,0.845554
1.60641E+15,0.28788,-0.0711174,0.851264,-0.0816217,0.00724248,0.842419
1.60641E+15,0.290484,-0.0676488,0.85677,-0.0812131,0.00716267,0.84286
1.60641E+15,0.26558,-0.0814546,0.850371,-0.0741196,0.00713489,0.845598
1.60641E+15,0.268498,-0.0831072,0.848583,-0.0565389,-0.0012323,0.845889
1.60641E+15,0.271756,-0.0858912,0.846635,-0.0321664,-0.140844,0.868639
1.60641E+15,0.304935,-0.0926012,0.837471,-0.0231072,-0.143612,0.869902
